650250000,293758389,291724366,300925879,650250000,97710159,172308612,206538575,650250000,291192376,296339808,312365826,650250000,105079253,178097452,201452033,2550000,1186023,1181474,1202223,2550000,560423,839618,933451,2550000,1182066,1201812,1247104,2550000,597715,859758,923033,1
650250000,301321781,297868483,309346583,650250000,130058748,199484657,231642748,650250000,305269377,305316635,305809040,650250000,119285734,196097514,228018466,2550000,1212527,1194801,1229713,2550000,690160,929127,1016752,2550000,1226121,1227753,1218492,2550000,654568,916612,1010262,1
650250000,302178830,308005983,308791204,650250000,132195605,205816644,233881888,650250000,296853008,298668234,309205470,650250000,123330388,204840106,241938583,2550000,1211002,1235623,1228386,2550000,703077,947772,1020450,2550000,1197514,1200264,1229312,2550000,674936,950726,1041823,1
650250000,290083179,320287282,308426271,650250000,127831165,201584484,232066485,650250000,297071386,294980474,307402306,650250000,121730398,193787890,236644623,2550000,1179211,1278630,1232927,2550000,696055,935600,1019647,2550000,1199582,1188542,1227390,2550000,674598,910214,1035963,1
650250000,293946133,311014733,304493360,650250000,127409653,199496040,234368121,650250000,302607469,294926951,305788475,650250000,120708208,200176631,241925043,2550000,1187843,1245259,1216552,2550000,687211,928848,1029741,2550000,1218023,1185471,1218745,2550000,668034,935283,1050343,1
650250000,293437287,301494902,305098908,650250000,129145241,183126201,233758370,650250000,299182486,304564941,308512811,650250000,121913915,188669882,232139630,2550000,1188539,1207342,1219348,2550000,690709,890351,1028400,2550000,1207500,1218703,1231403,2550000,669349,897020,1016842,1
650250000,297244755,304343906,311151463,650250000,129412766,193280859,238508302,650250000,302973331,303817714,306972413,650250000,120066116,183997738,241387552,2550000,1202505,1217732,1241123,2550000,691822,912351,1037464,2550000,1220699,1220802,1221645,2550000,661958,889680,1043122,1
650250000,300634057,306986806,311095149,650250000,128266845,204861910,238726875,650250000,298845789,297756962,309002427,650250000,121552482,203559233,249337405,2550000,1210775,1225818,1240725,2550000,686585,942334,1035293,2550000,1203771,1197662,1234345,2550000,670230,941595,1069821,1
650250000,302925455,301757230,310595401,650250000,128775096,185526539,222669342,650250000,297285647,298021180,302291075,650250000,120318523,204436777,229825211,2550000,1215331,1208646,1238991,2550000,688066,887983,991896,2550000,1199617,1202610,1205863,2550000,665517,943695,1017819,1
650250000,301777978,298066778,309738949,650250000,128531729,217190364,238757387,650250000,295807773,299662279,313773525,650250000,120811429,221310383,238289346,2550000,1212620,1195022,1236365,2550000,689361,982260,1043627,2550000,1198075,1204609,1248939,2550000,670393,994077,1034914,1
650250000,301631198,313721619,309267593,650250000,131276093,192546895,231180781,650250000,290508161,306387682,310732568,650250000,121082934,190718676,234922228,2550000,1211918,1251805,1241667,2550000,699375,910445,1013677,2550000,1176657,1229110,1239860,2550000,671236,907112,1029960,1
650250000,292651798,305463239,293175281,650250000,103924861,176531789,209932103,650250000,288690784,297414878,310047369,650250000,110758177,173176940,210011841,2550000,1184792,1230693,1175069,2550000,589599,859449,949727,2550000,1178000,1201502,1237965,2550000,618267,842758,944409,1
650250000,301284394,310829710,306847872,650250000,129602781,211561668,225644592,650250000,299669184,296565834,311597851,650250000,122199327,200444894,238374529,2550000,1213906,1241452,1225702,2550000,692271,968400,1003676,2550000,1210176,1190950,1243879,2550000,676133,936162,1039349,1
650250000,297426374,292926813,300931057,650250000,106244512,180555290,216484732,650250000,283901907,300491290,302022133,650250000,113039314,196079714,222890874,2550000,1195846,1176747,1206091,2550000,598400,868418,972288,2550000,1161095,1208842,1204177,2550000,623896,914650,987436,1
650250000,293949638,296235023,309719096,650250000,108453941,190169563,225819768,650250000,282739364,295667704,312072761,650250000,113663669,189048368,221673448,2550000,1191558,1191735,1235188,2550000,609767,900375,1001962,2550000,1147618,1189826,1241095,2550000,629595,893476,991980,1
650250000,291600897,308495722,307811878,650250000,112425111,186125479,214113867,650250000,293338295,298434659,302746081,650250000,114812433,193235913,229778707,2550000,1189541,1232604,1231196,2550000,627821,889937,964197,2550000,1187663,1200341,1212067,2550000,634199,908913,1018405,1
650250000,300357934,298149888,313654574,650250000,112489715,196283575,221531195,650250000,288383264,307264660,305928540,650250000,114466886,192362045,233226296,2550000,1208780,1194662,1249096,2550000,628947,915719,991389,2550000,1172534,1232820,1218642,2550000,635966,903409,1020980,1
650250000,299029791,292263639,310713317,650250000,117694624,197036750,225250104,650250000,294862708,287517528,299164105,650250000,117082461,188655634,223763784,2550000,1206841,1169547,1238867,2550000,652322,913622,996966,2550000,1191360,1162372,1199757,2550000,645589,897140,991940,1
650250000,302440286,305440640,314743733,650250000,123979177,201156634,233078053,650250000,295925938,297553553,308944275,650250000,117898489,200540330,237649358,2550000,1217296,1224172,1251743,2550000,677143,936992,1023133,2550000,1193750,1196855,1234627,2550000,648309,922432,1029924,1
650250000,295144970,289868072,304008213,650250000,125829496,192385629,235022484,650250000,293864195,294332687,309538757,650250000,118990119,213196034,235135758,2550000,1195234,1161040,1211221,2550000,680456,905929,1030362,2550000,1193473,1175389,1231743,2550000,661947,970902,1026574,1
650250000,295056954,301906046,303327475,650250000,80327877,173459590,218265426,650250000,287045133,304779268,311681044,650250000,87768543,169695158,209252291,2550000,1192022,1212046,1216203,2550000,510927,843670,971636,2550000,1166959,1230260,1242428,2550000,538129,831774,948973,1
650250000,297459653,292234936,302873922,650250000,131668303,203265819,230184275,650250000,292629594,285980456,316550558,650250000,132879284,198204902,220767938,2550000,1201589,1175648,1213416,2550000,694123,939407,1016611,2550000,1186742,1151122,1258282,2550000,719708,924952,992222,1
650250000,291525951,300709002,304594489,650250000,128982651,185457211,232478767,650250000,300005888,308758854,306084543,650250000,131828627,190325985,238908100,2550000,1177469,1211060,1219971,2550000,690027,881599,1021875,2550000,1206932,1232758,1221363,2550000,710447,900901,1037818,1
650250000,296605357,300594333,308004203,650250000,122054775,176238684,224807368,650250000,298670822,291150831,305591306,650250000,123763523,179942146,223485874,2550000,1197333,1203549,1226655,2550000,667347,859040,1000742,2550000,1201986,1166509,1219258,2550000,684491,869508,988314,1
650250000,303684849,312115557,295188412,650250000,122767639,200252741,232624511,650250000,291691230,305664018,305800963,650250000,126667261,173224298,229213866,2550000,1220025,1253421,1184416,2550000,666707,933331,1018023,2550000,1179054,1222700,1221359,2550000,690921,848186,1007574,1
650250000,302922063,295819057,308531319,650250000,121493900,171533418,216210250,650250000,298619875,286601242,317078817,650250000,127484764,187843070,227185415,2550000,1208919,1188163,1231451,2550000,663542,848968,970276,2550000,1200099,1151828,1260275,2550000,693868,894826,1004635,1
650250000,303129265,301563965,303621623,650250000,120027546,177093239,230075982,650250000,298021537,308571993,309564059,650250000,126946640,199457686,233942965,2550000,1215625,1207017,1219915,2550000,658176,860981,1012670,2550000,1199835,1237115,1232775,2550000,690934,928702,1024387,1
650250000,293933750,302941988,306000478,650250000,118352609,186411400,239302102,650250000,303036016,298990240,315289693,650250000,128405911,199389003,232026124,2550000,1186508,1210794,1215086,2550000,655447,889598,1040110,2550000,1213662,1201302,1252175,2550000,691819,926163,1024902,1
650250000,301055510,304875183,306751215,650250000,120692683,189972352,229296579,650250000,294017852,299835482,309228342,650250000,126879976,201625855,228762464,2550000,1206108,1215405,1221927,2550000,659701,899996,1015395,2550000,1186714,1199394,1234542,2550000,688092,929665,1008602,1
650250000,296826993,293495861,305423385,650250000,122151431,180142851,227625437,650250000,298306203,308663776,308245098,650250000,127528540,163521624,235331584,2550000,1190969,1174981,1219385,2550000,662189,864735,1006075,2550000,1201689,1237964,1228426,2550000,691240,822000,1029452,1
650250000,296524320,293548633,313675227,650250000,120933800,194529402,227011137,650250000,298331378,301589207,311947718,650250000,126386612,183534436,237616293,2550000,1193920,1175573,1244627,2550000,659136,913306,1005377,2550000,1199270,1209309,1240474,2550000,688058,883782,1036639,1
650250000,294338274,301550240,296177638,650250000,80631037,173648603,198544784,650250000,275960819,304159323,303221594,650250000,89351530,169610241,204643513,2550000,1187890,1213948,1189698,2550000,511515,843813,908542,2550000,1140345,1224349,1214270,2550000,546312,829187,935133,1
650250000,288548769,301088818,303849386,650250000,118748429,187205677,213174098,650250000,293457500,302699950,306894573,650250000,125800755,190653827,238469831,2550000,1169215,1202922,1210506,2550000,652739,892639,967258,2550000,1188362,1215834,1223215,2550000,687095,901887,1032793,1
650250000,293428692,295776289,298274565,650250000,81024234,163435686,208859953,650250000,288415969,298336066,308674079,650250000,89605741,176797230,213884147,2550000,1185664,1191735,1194621,2550000,513470,807664,947053,2550000,1171121,1203886,1233287,2550000,547719,854270,960837,1
650250000,282186441,295985367,300193960,650250000,81481625,165980197,205803075,650250000,289656988,288978115,300045613,650250000,91530642,160322842,206247173,2550000,1151903,1195669,1206650,2550000,516237,818937,936943,2550000,1174904,1168991,1202137,2550000,554524,799252,935193,1
650250000,286887723,284238979,301718455,650250000,80979906,172709465,209864702,650250000,280758343,292637284,306012406,650250000,90680365,165309938,198152559,2550000,1166153,1156237,1214117,2550000,513230,839861,946180,2550000,1147447,1185914,1221842,2550000,547261,820782,915127,1
650250000,290850100,304654684,294509714,650250000,81490513,154993185,202742529,650250000,286710808,301408622,299723156,650250000,90808753,163566266,207623047,2550000,1169438,1222996,1177562,2550000,513441,781961,925797,2550000,1166002,1219208,1201632,2550000,551663,810046,938423,1
650250000,288929405,306956606,302944484,650250000,82421484,166823689,206465542,650250000,289053693,285940240,309393521,650250000,88514219,158613555,220202926,2550000,1177331,1233256,1213144,2550000,514190,822979,939882,2550000,1174975,1153916,1233535,2550000,536965,796153,983858,1
650250000,294417855,303319993,303730878,650250000,87452440,168737614,217725347,650250000,287260615,289430354,308061266,650250000,95216088,166214157,205280805,2550000,1191951,1221933,1210644,2550000,538998,828570,971069,2550000,1169905,1170350,1225002,2550000,570336,815493,942781,1
650250000,293120902,294269835,302038691,650250000,114546753,201759410,212467627,650250000,295328222,300331438,305743153,650250000,116585317,188433998,225800763,2550000,1189416,1180071,1208747,2550000,640981,932546,958725,2550000,1195004,1209484,1219875,2550000,656459,894406,997825,1
650250000,288729519,298030230,307350136,650250000,68536827,141071423,200708205,650250000,284951015,291059036,302162831,650250000,60609801,150382727,203232808,2550000,1168973,1206448,1228704,2550000,487049,749041,934303,2550000,1164003,1174666,1209609,2550000,465221,778031,937044,1
650250000,295731120,304510935,300754439,650250000,70857790,154220820,186681140,650250000,287214076,288904671,310121363,650250000,66304152,166749083,194619809,2550000,1199142,1222373,1203023,2550000,483818,793798,877728,2550000,1170836,1171069,1240891,2550000,481390,830415,908123,1
650250000,291199939,296439227,300785120,650250000,82988501,158502109,220475832,650250000,293517626,289045798,304099390,650250000,69971432,163665376,221168014,2550000,1184891,1200965,1202390,2550000,524589,805347,981168,2550000,1185234,1165364,1216602,2550000,493276,817558,981258,1
650250000,296453312,298964134,308010780,650250000,86221904,183582611,205763260,650250000,285068967,287567468,302845453,650250000,70602928,183481121,198532669,2550000,1198348,1200372,1231480,2550000,535766,882527,941940,2550000,1160217,1164538,1212651,2550000,496596,873975,917375,1
650250000,295763306,293337122,301436883,650250000,87094066,167619155,211302407,650250000,280445836,288435051,299371625,650250000,69392443,164692869,201274284,2550000,1194250,1178050,1207335,2550000,540924,831807,951717,2550000,1151090,1163821,1198497,2550000,482569,821723,927924,1
650250000,292242606,287272086,311401732,650250000,87515452,165455585,215630263,650250000,282483505,288091168,304538428,650250000,69892667,163959078,206639732,2550000,1180144,1166984,1243206,2550000,537788,827853,971109,2550000,1156013,1168710,1216932,2550000,487661,825372,941616,1
650250000,292392256,295067506,296232317,650250000,82983635,159340854,208641684,650250000,291695536,295534646,299382821,650250000,72094056,151089797,208808047,2550000,1184462,1191362,1188205,2550000,521539,809644,949382,2550000,1178918,1192440,1200115,2550000,493598,776351,944905,1
650250000,290015770,289370617,296794843,650250000,86457306,162344427,217953602,650250000,288894386,300851627,306550320,650250000,72627277,158042456,214040387,2550000,1172642,1162501,1189455,2550000,530526,818223,967620,2550000,1175918,1209795,1229340,2550000,493097,798890,960535,1
650250000,288094009,292799363,296436750,650250000,78223935,165094359,212198725,650250000,283771424,292013633,308069599,650250000,60671234,144532139,206724999,2550000,1170807,1183073,1190004,2550000,508977,820171,958299,2550000,1155840,1180673,1228685,2550000,452782,757855,943107,1
650250000,295146929,288722571,302115210,650250000,88589539,179211720,220299641,650250000,280823221,295723181,301920863,650250000,70994070,165014763,206670522,2550000,1199199,1158461,1206700,2550000,537879,867226,986235,2550000,1150237,1192489,1210171,2550000,493506,821867,939630,1
650250000,291565719,310856879,302515270,650250000,85017647,174622965,205579555,650250000,285139821,302688013,303250396,650250000,68546316,159663564,200000424,2550000,1183491,1252013,1207218,2550000,523143,847771,934399,2550000,1161027,1228457,1213364,2550000,477658,808178,921816,1
650250000,283313370,302196680,305506678,650250000,67942405,168590707,198769035,650250000,285052766,295258192,310000338,650250000,60592999,151384300,201774472,2550000,1160074,1215394,1221240,2550000,487841,842145,920005,2550000,1161806,1194590,1234630,2550000,469943,781894,927048,1
650250000,293575110,300200372,303377109,650250000,82520283,159731453,219538581,650250000,288320573,295625755,294335411,650250000,66982298,173839399,224863919,2550000,1187064,1205146,1212541,2550000,517145,804605,978921,2550000,1170851,1190311,1181691,2550000,481314,846291,999703,1
650250000,281167542,288326229,299220512,650250000,66882864,156001260,188187385,650250000,284584014,302521548,304882693,650250000,60551534,176483993,181925264,2550000,1152692,1163591,1198496,2550000,482008,797954,889123,2550000,1162142,1216238,1221879,2550000,465424,860791,868524,1
650250000,288999191,289217856,300740954,650250000,67980743,154550013,201305116,650250000,275241849,301980486,302461556,650250000,62484623,151194586,206367258,2550000,1174689,1172114,1208956,2550000,484085,796053,924304,2550000,1137013,1220258,1212898,2550000,471941,780464,943468,1
650250000,284476719,297406995,308778785,650250000,69437488,164434103,201283276,650250000,285277840,283502713,301944228,650250000,62116625,144879779,188252534,2550000,1160447,1196855,1233809,2550000,487536,820449,928370,2550000,1170420,1152349,1207510,2550000,468811,761271,884088,1
650250000,287922718,300860161,298562429,650250000,69235921,147145922,207123428,650250000,279809847,288244236,302905330,650250000,63004145,164331055,194438426,2550000,1168274,1213629,1205319,2550000,484047,770512,943388,2550000,1144459,1169400,1210584,2550000,472677,820153,911302,1
650250000,287171238,297703664,299277359,650250000,68771083,151079669,200426068,650250000,290460790,297201611,301352763,650250000,63912851,145986330,199208019,2550000,1171714,1197444,1199501,2550000,483617,781675,925674,2550000,1182650,1201527,1207567,2550000,475317,765430,923437,1
650250000,285897297,294944971,299819086,650250000,65203091,147650968,198976779,650250000,290114535,293206516,302116203,650250000,63735760,148079278,196361708,2550000,1166091,1190771,1202416,2550000,464911,768566,920615,2550000,1183191,1189454,1213897,2550000,470902,772886,911828,1
650250000,282346275,298163379,301412406,650250000,65640529,165909923,186672493,650250000,291341514,286411925,300275818,650250000,64097688,146068456,188985782,2550000,1158753,1206273,1211872,2550000,464715,822667,882841,2550000,1186294,1162347,1204632,2550000,471730,765828,894362,1
650250000,293702579,300459951,308057212,650250000,118963022,167785264,214061799,650250000,283661083,292119651,305102171,650250000,105212124,183668400,204027288,2550000,1189941,1209709,1230394,2550000,634538,816870,955221,2550000,1154653,1183149,1218923,2550000,586358,872466,925954,1
650250000,300669018,312680029,303057501,650250000,138255396,218490052,245861184,650250000,304619371,301668867,314351823,650250000,125138129,210675359,226216202,2550000,1205090,1253847,1207789,2550000,713544,981808,1054512,2550000,1219951,1205471,1246949,2550000,674347,954065,999386,1
650250000,302471812,306683821,297940794,650250000,130098440,194338844,227830753,650250000,296297410,294880629,312729412,650250000,117132621,196220394,234886207,2550000,1211522,1227373,1187280,2550000,681986,900132,989901,2550000,1196382,1182229,1244178,2550000,636759,908186,1020425,1
650250000,296284778,295950220,306342421,650250000,126719942,206185548,233549720,650250000,295109371,300432291,310053796,650250000,120969800,199556600,230745290,2550000,1193118,1191580,1222547,2550000,669652,937410,1010386,2550000,1187823,1202767,1232272,2550000,652192,914028,1005226,1
650250000,303588362,305049891,311890493,650250000,134055708,209220338,240622544,650250000,300440732,301218946,306712764,650250000,123283847,202856838,250300308,2550000,1214614,1219549,1241695,2550000,699724,948906,1038202,2550000,1202772,1208738,1221972,2550000,663759,931090,1070878,1
650250000,297620475,299399667,307653967,650250000,137026961,195550554,230870632,650250000,298071637,297312295,306540683,650250000,121248145,194165059,228684934,2550000,1196959,1197071,1222819,2550000,710373,908928,1004552,2550000,1199041,1191593,1220329,2550000,663345,907039,1006342,1
650250000,297117822,316696902,300419449,650250000,138606083,203822110,233643419,650250000,290624362,296161143,307461462,650250000,116899028,190610563,236784015,2550000,1191690,1265898,1197745,2550000,708949,935948,1015293,2550000,1179072,1188377,1222532,2550000,647036,894589,1029951,1
650250000,290383715,299125131,309881157,650250000,127890009,186379414,215313962,650250000,293673155,302209740,307918535,650250000,113943103,193619673,218405461,2550000,1178197,1201581,1237447,2550000,675297,882806,963194,2550000,1190599,1217644,1228639,2550000,632191,905937,973601,1
650250000,294309381,304339068,306828361,650250000,128412687,190180331,240140610,650250000,294043828,302818024,308608683,650250000,112734955,190715819,236244037,2550000,1184477,1225116,1226187,2550000,677491,896521,1037308,2550000,1189596,1214546,1232341,2550000,629257,895843,1027635,1
650250000,292459035,295252396,309804853,650250000,134316633,183772074,237204384,650250000,302124179,298051831,312572531,650250000,116454882,196662913,231988043,2550000,1180131,1180222,1232333,2550000,694709,880060,1026052,2550000,1213217,1203487,1242717,2550000,642742,913391,1016585,1
650250000,293070375,305500027,300730019,650250000,135664690,193805935,226926964,650250000,295119315,299419844,304580238,650250000,119735965,190808100,217651350,2550000,1181581,1225629,1200659,2550000,699182,907011,1002798,2550000,1192313,1204556,1214188,2550000,655349,891212,972256,1
650250000,300889866,299694311,302041673,650250000,120391277,173026496,225311355,650250000,294433454,295842151,303918703,650250000,106538062,186874564,223023518,2550000,1213276,1197193,1204209,2550000,636821,837684,994117,2550000,1191332,1186959,1211009,2550000,592488,885706,985682,1
650250000,300646804,300690734,303947021,650250000,134498669,187699639,218208777,650250000,292668692,306116288,309694521,650250000,117919510,200829407,209229885,2550000,1203914,1204498,1219605,2550000,692721,883061,962697,2550000,1184772,1223128,1232269,2550000,649162,924339,942839,1
650250000,293010668,305543960,311194337,650250000,119308840,169740214,221863588,650250000,286271241,295131476,317602250,650250000,108779271,179258182,231480629,2550000,1188252,1224266,1238871,2550000,633984,832646,982848,2550000,1164899,1194100,1259226,2550000,599693,862188,1011401,1
650250000,293205746,307446026,307642991,650250000,118705640,173334294,220427164,650250000,291598837,306731486,307804770,650250000,108696077,191207232,216523841,2550000,1188942,1234104,1226457,2550000,633556,844812,974758,2550000,1182599,1229800,1226436,2550000,599537,897132,967181,1
650250000,288946976,299579693,299320591,650250000,108471867,185920888,213470412,650250000,292487832,305219177,308021108,650250000,98965941,177738312,201415123,2550000,1174638,1203111,1195887,2550000,597805,882560,958028,2550000,1188390,1223689,1229834,2550000,562407,856602,928221,1
650250000,297826772,302389181,304650402,650250000,111938754,182075659,218972770,650250000,294790195,303597371,306950428,650250000,98070898,177113028,210885160,2550000,1200852,1209759,1210994,2550000,609478,862119,972754,2550000,1191475,1223231,1224634,2550000,564282,855336,947272,1
650250000,295102596,290686587,302813658,650250000,108382573,192136518,204036909,650250000,283903207,295461677,305886830,650250000,94744612,176607278,201175225,2550000,1196514,1175659,1213816,2550000,599541,900060,924239,2550000,1157417,1189499,1222126,2550000,551888,853240,923089,1
650250000,297719055,300856996,310450822,650250000,127824270,212425838,227650981,650250000,292763557,296044058,302880479,650250000,138502145,217010335,233340447,2550000,1196369,1210188,1238298,2550000,682758,961418,1002871,2550000,1183409,1190922,1209997,2550000,709017,974039,1018149,1
650250000,304669462,293236350,306954823,650250000,144625922,221239071,243601176,650250000,304645642,309018086,318055727,650250000,138753991,205828571,240899596,2550000,1217956,1177104,1222203,2550000,747292,991825,1050548,2550000,1221826,1235058,1258813,2550000,716661,947213,1040480,1
650250000,302516383,297040919,310121623,650250000,74859449,154426580,186661804,650250000,280102583,289069547,303423559,650250000,87455103,152498281,198450248,2550000,1216995,1203713,1242655,2550000,492437,787746,880362,2550000,1148421,1173765,1222153,2550000,527141,783151,916484,1
650250000,292083213,287647755,297796447,650250000,116039964,201703280,228533154,650250000,298162502,298077684,308305545,650250000,114497588,195018794,211261923,2550000,1183129,1165003,1191095,2550000,653614,941446,1011926,2550000,1202468,1199998,1232247,2550000,639666,917840,956339,1
650250000,305208545,299790452,305930859,650250000,121892126,209878857,234934026,650250000,297563063,304124079,315566331,650250000,112877853,202175150,213593002,2550000,1219527,1199854,1218479,2550000,667906,962689,1032600,2550000,1201609,1217035,1256641,2550000,641855,936360,968934,1
650250000,303832116,294202356,300988795,650250000,120812898,198364630,231551826,650250000,292192375,306785542,307587721,650250000,113555695,196726084,225328340,2550000,1217188,1179052,1197579,2550000,663772,929052,1022102,2550000,1184125,1235808,1228945,2550000,643447,925380,1005062,1
